date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
2017-04-12, Student Aide,"Chicago, IL",Former Employee ,Student Aide,Student Aide,0,"good networking, good learning experience, flexible hours for student aides, lots of networking and educational events","not a lot of hours given,",,4.0,5.0,5.0,4.0,2.0,5.0
2017-03-15, Writing Tutor,"Chicago, IL",Current Employee ,Center for Academic Writing Tutor,Center for Academic Writing Tutor,0,"Flexible hours, nice staff and convenient job if you are a full-time student.",State funded school means it's not a reliable job.,,5.0,5.0,5.0,4.0,4.0,5.0
2017-03-03, Student Manager,"Chicago, IL",Former Employee ,student manager,student manager,0,Best diversity platform to have open mind and prolific skills trained for future leadership positions,"as any state university, bureaucracy and long processing for some services .",hire more students in office,5.0,5.0,5.0,5.0,5.0,5.0
2017-03-01, Admissions Counselor,,Current Employee ,Fine Job,Fine Job,0,"nice people, great work experience",The pay is low overall and furlough problems.,,4.0,,,,,
2017-02-25,,,Current Employee ,A good place to gain work experience,A good place to gain work experience,0,"Great atmosphere - it really depends on a head of a department you work for, of course. You can find a lot of helpful coworkers. Fantastic opportunity for graduate assistants.",It looks that the administration is a little bit disconnected from the rest of the University. Another con is unstable state budget that can seriously affects your work and atmosphere on campus.,,4.0,4.0,4.0,4.0,4.0,3.0
2017-02-10, Office Assistant,"Chicago, IL",Current Employee ,Office Assistant,Office Assistant,0,"Great environment, Amazing staff and a lot of things to learn.",Internal politics between the faculty is a con,,4.0,4.0,5.0,5.0,4.0,5.0
2017-02-07, Management Tutor,,Current Employee ,Business tutor,Business tutor,0,Get to choose your own schedule as a student and tutor however you know how. Rewarding in terms of you know you get to help clarify issues that other students do not understand.,"No training supplied and some employees never even are offered orientation. If you don't have prior teaching experience, it may make working in this environment difficult at first.",Add some sort of training program to clarify goals and expectations.,3.0,3.0,3.0,4.0,3.0,3.0
2017-02-07, Office Support Specialist,"Chicago, IL",Current Employee ,NEIU,NEIU,0,The 6 -free course credit benefit.,No promotions or raises. It doesn't matter how much experience you have gained in a department to the point of knowing how to do everyone's job. In order to be promoted if a position becomes available you still have to take a test. If you fail the test and they hire someone new to the company you have to train them.,,3.0,1.0,1.0,2.0,3.0,1.0
2016-11-21, Student Aide,"Lafayette, LA",Former Employee ,Awesome place to work!,Awesome place to work!,0,Decent pay and hours. Progressive environment.,30 day wait for temp positions,,5.0,5.0,5.0,5.0,5.0,1.0
2016-11-18, Computer Lab Assistant,"Chicago, IL",Current Employee ,SCS Lab Assistant,SCS Lab Assistant,0,This is very nice Job.In this Job my computer knowledge is increasing.,This is very nice job and I like the computer related jobs,,5.0,5.0,5.0,5.0,5.0,4.0
