date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
2017-10-13,,,Former Employee ,Great boutique recruiting company,Great boutique recruiting company,0,I have worked with several recruiting agencies over the past 10 years and Sasquatch from the very beginning understood what I was looking for and did not waste my time with anything that was not the right fit.,Wish they worked in multiple markets such as San Francisco and Austin as I have a hard time finding credible companies in different locations that I am open to relocating to.,My advice to management is to work with me in the future on my next role hopefully a long time from now!,5.0,5.0,5.0,5.0,5.0,5.0
