date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
2018-05-11,,"Charlotte, NC",Current Employee ,Innovative IT Consulting firm,Innovative IT Consulting firm,0,"Rapidly growing company providing innovative solutions to their clients
Hardworking, highly professional and very responsive staff - special kudos to Matt Johnson",Can't think of any at this point of time.,,5.0,5.0,5.0,,,
2018-05-10, Project Manager,"New York, NY",Former Employee ,Great Company - Great Culture,Great Company - Great Culture,0,"Doran Jones is a great place to gain insight and experience in the software development and QA/software testing areas.
- Interesting work, in general, and very qualified people;
- Diverse and knowledgeable coworkers;
- Innovative products and interesting Markets.",- None at the time of my employment,"All very talented and successful executives who are working hard to bring in new business and new strategies to the table.. overall very fun to be a part of this company, thanks for all of your hard work.",5.0,4.0,5.0,5.0,4.0,5.0
2018-04-18, Talent Acquisition Specialist,"New York, NY",Current Employee ,Great company to work for with opportunity for growth and development.,Great company to work for with opportunity for growth and development.,0,"Doran Jones is ever evolving, provides an opportunity for those seeking new challenges, gives opportunities to learn and develop. I have been working here for 6 months, but feels like I have been a part of DJ family for long time. I like working at DJ. The culture of this company is great. Everyone I work with are amazing including the management level. Any ideas we come up with are always welcomed by the superiors and we are given chance on implementing new things we come up with.",Didn’t find anything negative so far.,,5.0,5.0,5.0,5.0,5.0,5.0
2017-04-17, Software Test Analyst,"New York, NY",Current Employee ,Software Test Analyst,Software Test Analyst,0,Interesting clients in financial field.,It's a startup company and cannot provide with vast variety of benefits.,,4.0,4.0,4.0,4.0,3.0,5.0
2017-01-18,,"Bronx, NY",Former Employee ,"Poor senior management, poor pay, poor benefits","Poor senior management, poor pay, poor benefits",0,"The senior management of the company used to be good (when I started) but the good managers left and the ones that remain do not appear to care about their employees.

They have hired junior testers with little to zero experience and then trained them. Giving new people a chance to break into the market. They also promoted some of these junior people to lead roles if they showed they were capable.","Senior managers make promises (many, many promises) regarding pay, bonuses, vacations, and benefits and they managed to fail to keep ANY of them.
The benefits were outrageously expensive. At my new company, I am paying one fifth of what I had to pay at Doran Jones and I have a much lower deductible.
The management team appears out of touch with how modern tech companies operate. They have a dress code for developers who are working off-site away from the DJ customers. They watch the clock for when employees arrive and leave and do not look at the overall work being completed. They are quick to criticize and slow to reward.
The company does not have a sales team and rarely brought in new clients.",,1.0,2.0,1.0,3.0,1.0,1.0
2016-06-02, Software Test Analyst,"Bronx, NY",Current Employee ,Software Test Analyst,Software Test Analyst,0,Great opportunity for junior tester to gain experience.,Opportunity for experience but not for for financially growth.,,3.0,3.0,3.0,2.0,3.0,3.0
